0,889.987278096349,780.215075326007
0,895.876638208688,761.815862025637
0,901.890049799399,743.416648725267
0,908.031474054241,725.017435424896
0,914.305042623723,706.618222124526
0,920.715066892506,688.219008824156
0,927.266047860303,669.819795523785
0,933.962686681878,651.420582223415
0,940.809895917997,633.021368923044
0,947.812811553926,614.622155622674
0,954.976805847265,596.222942322304
0,962.30750107266,577.823729021933
1234.62331890154,963.993874977482,573.650840478968
1224.46081732153,963.993874977482,573.650840478968
1214.29831574152,963.993874977482,573.650840478968
1204.13581416151,963.993874977482,573.650840478968
1193.97331258149,963.993874977482,573.650840478968
1183.81081100148,963.993874977482,573.650840478968
1173.64830942147,963.993874977482,573.650840478968
1163.48580784146,963.993874977482,573.650840478968
1153.32330626144,963.993874977482,573.650840478968
1143.16080468143,963.993874977482,573.650840478968
1132.99830310142,963.993874977482,573.650840478968
1122.8358015214,963.993874977482,573.650840478968
1112.67329994139,963.993874977482,573.650840478968
1102.51079836138,963.993874977482,573.650840478968
1092.34829678137,963.993874977482,573.650840478968
1082.18579520135,963.993874977482,573.650840478968
1072.02329362134,963.993874977482,573.650840478968
1061.86079204133,963.993874977482,573.650840478968
1051.69829046132,963.993874977482,573.650840478968
1041.5357888813,963.993874977482,573.650840478968
1031.37328730129,963.993874977482,573.650840478968
1021.21078572128,963.993874977482,573.650840478968
1011.04828414126,963.993874977482,573.650840478968
1000.88578256125,963.993874977482,573.650840478968
990.723280981239,963.993874977482,573.650840478968
980.560779401226,963.993874977482,573.650840478968
970.398277821213,963.993874977482,573.650840478968
960.235776241201,963.993874977482,573.650840478968
950.073274661188,963.993874977482,573.650840478968
939.910773081175,963.993874977482,573.650840478968
929.748271501163,963.993874977482,573.650840478968
919.58576992115,963.993874977482,573.650840478968
909.423268341137,963.993874977482,573.650840478968
899.260766761124,963.993874977482,573.650840478968
889.098265181112,963.993874977482,573.650840478968
878.935763601099,963.993874977482,573.650840478968
868.773262021086,963.993874977482,573.650840478968
858.610760441073,963.993874977482,573.650840478968
848.448258861061,963.993874977482,573.650840478968
838.285757281048,963.993874977482,573.650840478968
828.123255701035,963.993874977482,573.650840478968
817.960754121022,963.993874977482,573.650840478968
807.79825254101,963.993874977482,573.650840478968
797.635750960997,963.993874977482,573.650840478968
787.473249380984,963.993874977482,573.650840478968
777.310747800971,963.993874977482,573.650840478968
767.148246220959,963.993874977482,573.650840478968
756.985744640946,963.993874977482,573.650840478968
746.823243060933,963.993874977482,573.650840478968
736.660741480921,963.993874977482,573.650840478968
726.498239900908,963.993874977482,573.650840478968
716.335738320895,963.993874977482,573.650840478968
706.173236740882,963.993874977482,573.650840478968
696.01073516087,963.993874977482,573.650840478968
685.848233580857,963.993874977482,573.650840478968
675.685732000844,963.993874977482,573.650840478968
665.523230420831,963.993874977482,573.650840478968
655.360728840819,963.993874977482,573.650840478968
645.198227260806,963.993874977482,573.650840478968
635.035725680793,963.993874977482,573.650840478968
624.87322410078,963.993874977482,573.650840478968
614.710722520768,963.993874977482,573.650840478968
604.548220940755,963.993874977482,573.650840478968
594.385719360742,963.993874977482,573.650840478968
584.223217780729,963.993874977482,573.650840478968
574.060716200717,963.993874977482,573.650840478968
